report_date,total_gallons,gallons_returned,spill_start,spill_stop,hours,cause,actions,watershed,unit_id_1,unit_id_2,discharge_to,discharge_route,council_district,month,year,week,edwards_zone,pipe_diameter,pipe_length,pipe_type,installation_year,inches_no,rainfall_less_3,num_spills_compkey,num_spills_24mos,unit_type,asset_type,last_cleaned,response_time,response_datetime,public_notice,time_int,root_cause,steps_to_prevent,spill_street_address,multiple_spills
2010-05-25,50,0.0,5/25/2010 2:00:00 PM,5/25/2010 2:30:00 PM,0.5,grease,cleaned main,dos rios,10647,13667,creek bed,na,1,5,2010,22,0,8.0,110.0,vcp,1964,0.22,0.0,1,0,siphon,sewer main,,0.0,,False,0,grease,na,639 Sabinas N,False
2010-05-25,150,0.0,5/25/2010 8:30:00 PM,5/25/2010 9:00:00 PM,0.5,grease,cleaned main,leon creek,39907,39955,stormdrain,na,6,5,2010,22,0,8.0,350.19,pvc,1984,0.22,0.0,1,0,gravity,sewer main,2009-09-18,0.0,,False,0,structural,na,8865 Grissom Rd,False
2010-05-22,10,0.0,5/22/2010 4:00:00 PM,5/22/2010 4:30:00 PM,0.5,debris/rock,cleaned main,dos rios,5642,5643,alley,na,1,5,2010,21,0,8.0,300.0,hdpe,2012,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,203 Greenhaven,False
2010-05-20,50,0.0,5/20/2010 11:30:00 AM,5/20/2010 11:45:00 AM,0.25,debris/rock,cleaned main,dos rios,19799,16442,street,na,5,5,2010,21,0,8.0,112.1,ct,1951,0.0,0.3,2,0,gravity,sewer main,,0.0,,False,0,structural,na,1500 Hamiliton Ave S,False
2010-05-20,50,0.0,5/20/2010 9:00:00 AM,5/20/2010 10:00:00 AM,1.0,debris/rock,cleaned main,dos rios,88160,87987,street,na,9,5,2010,21,0,8.0,385.0,pvc,1990,0.0,0.3,1,0,gravity,sewer main,2009-11-30,0.0,,False,0,vandalism ,na,231 Brightwood Place,False
2010-05-20,10,5.0,5/20/2010 6:00:00 PM,5/20/2010 6:30:00 PM,0.5,break in main,repaired main,dos rios,13297,13343,street,na,3,5,2010,21,0,8.0,125.0,hdpe,2010,0.0,0.3,2,1,gravity,sewer main,2010-05-19,0.0,,False,0,structural,na,800 Military Dr Sw,False
2010-05-19,300,0.0,5/19/2010 5:00:00 PM,5/19/2010 11:30:00 PM,6.5,break in main,repaired main,dos rios,13297,13343,street,na,3,5,2010,21,0,8.0,125.0,hdpe,2010,0.0,0.3,2,0,gravity,sewer main,2009-11-12,0.0,,False,0,structural,na,2300 Pleasanton Rd,False
2010-05-18,100,0.0,5/18/2010 12:30:00 PM,5/18/2010 1:00:00 PM,0.5,rags,cleaned main,dos rios,13472,26491,stormdrain,na,3,5,2010,21,0,8.0,27.21,cas,1988,0.01,1.53,3,1,siphon,sewer main,2009-12-07,0.0,,False,0,debris,na,7930 Flores St S,False
2010-05-17,100,0.0,5/17/2010 6:35:00 PM,5/17/2010 9:00:00 PM,2.42,debris/rock,cleaned main,dos rios,28549,42618,drainage culvert,na,3,5,2010,21,0,12.0,306.5,pvc,1989,0.29,3.96,1,0,gravity,sewer main,,0.0,,False,0,debris,na,319 Mcdougal Ave,False
2010-05-16,400,300.0,5/16/2010 9:00:00 PM,5/16/2010 11:00:00 PM,2.0,break in main,repaired main,dos rios,21016,457829,street,na,7,5,2010,21,0,8.0,239.0,hdpe,2010,0.0,3.96,5,3,gravity,sewer main,2010-05-12,0.0,,False,0,structural,na,102 Pardo Cir,False
2010-05-16,600,0.0,5/16/2010 3:45:00 PM,5/16/2010 4:30:00 PM,0.75,grease,cleaned main,salado creek,63661,51288,easement,na,10,5,2010,21,0,8.0,462.5,vcp,1963,0.0,3.96,1,0,gravity,sewer main,2010-01-15,0.0,,False,0,structural,na,10000 Eveningway,False
2010-05-16,200,0.0,5/16/2010 9:00:00 PM,5/16/2010 9:30:00 PM,0.5,break in main,repaired main,dos rios,42619,28575,alley,na,3,5,2010,21,0,8.0,275.0,ct,1948,0.0,3.96,1,0,gravity,sewer main,2010-02-07,0.0,,False,0,structural,na,415 Glamis Ave,False
2010-05-15,1000,0.0,5/15/2010 10:00:00 AM,5/15/2010 11:30:00 AM,1.5,debris/rock,cleaned main,leon creek,55628,41587,drainage culvert,na,6,5,2010,20,0,8.0,300.06,vcp,1971,1.24,2.72,1,0,gravity,sewer main,2010-04-20,0.0,,False,0,structural,na,5005 Timberhill Dr,False
2010-05-14,450,0.0,5/14/2010 1:30:00 PM,5/14/2010 2:00:00 PM,0.5,i/i,diluted with rain water,dos rios,87465,87441,street,na,5,5,2010,20,0,8.0,150.0,pvc,2000,2.72,0.0,1,0,gravity,sewer main,2009-04-28,0.0,,False,0,rain event ,na,2502 Menchaca,False
2010-05-13,10,10.0,5/13/2010 9:30:00 AM,5/13/2010 10:30:00 AM,1.0,grease,cleaned main,salado creek,78911,79345,street,na,8,5,2010,20,0,8.0,230.8,vcp,1980,0.0,0.0,1,0,gravity,sewer main,2009-08-22,0.0,,False,0,grease,na,2222 Knights Wood,False
2010-05-12,3000,0.0,5/12/2010 4:00:00 PM,5/12/2010 8:00:00 PM,4.0,break in main,repaired main,leon creek,41587,41686,drainage culvert,na,6,5,2010,20,0,8.0,399.226395,vcp,1971,0.0,0.0,4,1,gravity,sewer main,2010-05-04,0.0,,False,0,structural,na,5025 Timberhill Dr,False
2010-05-12,50,0.0,5/12/2010 3:00:00 PM,5/12/2010 5:30:00 PM,2.5,debris/rock,cleaned main,salado creek,47769,47612,alley,na,2,5,2010,20,0,8.0,400.0,vcp,1959,0.0,0.0,2,0,gravity,sewer main,2010-02-26,0.0,,False,0,structural,na,4310 Tallulah Dr,False
2010-05-12,10,10.0,5/12/2010 10:35:00 AM,5/12/2010 11:00:00 AM,0.42,debris/rock,cleaned main,salado creek,52554,52773,street,na,9,5,2010,20,0,8.0,307.0,hdpe,2012,0.0,0.0,2,1,gravity,sewer main,,0.0,,False,0,structural,na,1402 Plumeria,False
2010-05-12,50,0.0,5/12/2010 7:00:00 PM,5/12/2010 9:00:00 PM,2.0,break in main,repaired main,dos rios,10870,21829,street,na,3,5,2010,20,0,8.0,101.0,vcp,1961,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,2310 Pleasanton Rd,False
2010-05-12,8000,0.0,5/12/2010 1:00:00 PM,5/12/2010 2:50:00 PM,1.83,break in main,repaired main,dos rios,28681,42656,drainage culvert,na,3,5,2010,20,0,10.0,342.0,vcp,1949,0.0,0.0,1,0,gravity,sewer main,2010-04-18,0.0,,False,0,structural,na,235 Lyric Ave,False
2010-05-11,200,200.0,5/11/2010 11:30:00 AM,5/11/2010 12:00:00 PM,0.5,rags,cleaned main,dos rios,34991,34992,street,na,5,5,2010,20,0,8.0,223.0,vcp,1967,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,829 Thompson Place,False
2010-05-11,50,0.0,5/11/2010 7:00:00 PM,5/11/2010 7:30:00 PM,0.5,debris/rock,cleaned main,dos rios,97711,92052,street,na,3,5,2010,20,0,8.0,22.6,vcp,1960,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,138 Ravenhill Dr E,False
2010-05-11,50,0.0,5/11/2010 12:30:00 PM,5/11/2010 2:00:00 PM,1.5,rags,cleaned main,dos rios,7810,7811,street,na,1,5,2010,20,0,8.0,300.0,ct,1951,0.0,0.0,2,0,gravity,sewer main,,0.0,,False,0,debris,na,107 Barbara,False
2010-05-10,10000,9500.0,5/10/2010 1:15:00 PM,5/10/2010 1:45:00 PM,0.5,rags,cleaned main,leon creek,65311,64843,drainage culvert,na,8,5,2010,20,0,10.0,300.0,pvc,1987,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,9603 Bandera Rd,False
2010-05-09,500,0.0,5/9/2010 6:30:00 PM,5/9/2010 7:00:00 PM,0.5,grease,cleaned main,medio creek,85084,84821,drainage culvert,na,4,5,2010,20,0,8.0,258.0,pvc,1983,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,na,700 Ellison Dr S,False
2010-05-08,1000,200.0,5/8/2010 7:30:00 PM,5/8/2010 10:00:00 PM,2.5,grease,cleaned main,dos rios,27666,27667,street,na,3,5,2010,19,0,8.0,272.0,ct,1926,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,200 Astor,False
2010-05-08,150,0.0,5/8/2010 12:00:00 PM,5/8/2010 12:30:00 PM,0.5,debris/rock,cleaned main,leon creek,80227,69494,stormdrain,na,4,5,2010,19,0,8.0,277.6,vcp,1960,0.0,0.0,1,0,gravity,sewer main,2010-05-05,0.0,,False,0,structural,na,167 Shoreview,False
2010-05-06,500,0.0,5/6/2010 11:00:00 PM,5/6/2010 11:30:00 PM,0.5,break in main,repaired main,salado creek,LS138,57374,drainage culvert,na,9,5,2010,19,5,8.0,3200.0,cas,1986,0.0,0.0,8,2,force,sewer main,2010-01-02,0.0,,False,0,structural,na,25001 Granite Path,False
2010-05-05,100,0.0,5/5/2010 6:00:00 PM,5/5/2010 6:30:00 PM,0.5,debris/rock,cleaned main,dos rios,79437,79005,drainage culvert,na,8,5,2010,19,0,8.0,231.0,vcp,1970,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,11515 Whisper Cir,False
2010-05-05,1000,0.0,5/5/2010 8:30:00 PM,5/5/2010 10:00:00 PM,1.5,rags,cleaned main,leon creek,55733,41504,creek bed,na,6,5,2010,19,0,8.0,386.26,pvc,1983,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,8558 Timberbriar,False
2010-05-05,400,0.0,5/5/2010 11:00:00 PM,5/6/2010 3:00:00 AM,4.0,break in main,repaired main,salado creek,LS138,57374,drainage culvert,na,9,5,2010,19,5,8.0,3200.0,cas,1986,0.0,0.0,8,1,force,sewer main,2010-01-02,0.0,,False,0,structural,na,25000 Granite Path,False
2010-05-04,20,0.0,5/4/2010 4:00:00 PM,5/4/2010 5:30:00 PM,1.5,debris/rock,cleaned main,dos rios,92579,92630,stret,na,3,5,2010,19,0,6.0,23.2,dip,1948,0.0,0.0,2,0,siphon,sewer main,2009-11-29,0.0,,False,0,structural,na,600 Groos Ave,False
2010-05-04,50,50.0,5/4/2010 2:00:00 PM,5/4/2010 2:30:00 PM,0.5,rags,cleaned main,dos rios,4108,15541,drainage culvert,na,1,5,2010,19,0,8.0,200.0,pvc,1986,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,1300 Mariposa W,False
2010-05-03,500,0.0,5/3/2010 5:30:00 PM,5/3/2010 6:00:00 PM,0.5,debris/rock,cleaned main,dos rios,79444,79443,street,na,8,5,2010,19,0,8.0,180.5,vcp,1973,0.0,0.03,1,0,gravity,sewer main,,0.0,,False,0,debris,na,2400 Lockhill-Selma Rd,False
2010-05-02,400,400.0,5/2/2010 3:30:00 PM,5/2/2010 5:30:00 PM,2.0,debris/rock,cleaned main,dos rios,34858,34859,street,na,4,5,2010,19,0,8.0,335.0,ct,1950,0.0,0.03,1,0,gravity,sewer main,2010-01-27,0.0,,False,0,debris,na,1400 Kendalia Ave,False
2010-05-01,50,0.0,5/1/2010 12:30:00 PM,5/1/2010 2:00:00 PM,1.5,grease,cleaned main,salado creek,66943,66942,ground,na,10,5,2010,18,0,8.0,379.06,pvc,1985,0.0,0.03,1,0,gravity,sewer main,2009-11-19,0.0,,False,0,grease,na,2907 Thousand Oaks,False
2010-04-30,900,700.0,4/30/2010 1:00:00 PM,4/30/2010 1:30:00 PM,0.5,rags,cleaned main,dos rios,19208,34858,street,na,4,4,2010,18,0,8.0,225.0,ct,1950,0.03,0.0,2,1,gravity,sewer main,2010-01-27,0.0,,False,0,debris,na,1437 Kendalia Ave,False
2010-04-30,15,0.0,4/30/2010 9:30:00 PM,4/30/2010 10:30:00 PM,1.0,grease,cleaned main,salado creek,46321,46322,street,na,2,4,2010,18,0,12.0,158.41,pvc,1984,0.03,0.0,1,0,gravity,sewer main,2009-12-03,0.0,,False,0,grease,na,4400 Walzem Rd,False
2010-04-29,200,0.0,4/29/2010 9:00:00 PM,4/29/2010 9:25:00 PM,0.42,rags,cleaned main,dos rios,21565,21540,alley,na,4,4,2010,18,0,8.0,313.0,ct,1953,0.0,0.0,1,0,gravity,sewer main,2010-02-11,0.0,,False,0,structural,na,710 Shelby,False
2010-04-29,100,0.0,4/29/2010 3:15:00 PM,4/29/2010 5:30:00 PM,2.25,debris/rock,cleaned main,dos rios,29312,29314,street,na,2,4,2010,18,0,8.0,142.0,vcp,1968,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,600 Nellie,False
2010-04-29,50,0.0,4/29/2010 9:00:00 PM,4/29/2010 10:00:00 PM,1.0,grease,cleaned main,salado creek,82825,82340,drainage culvert,na,10,4,2010,18,0,8.0,400.0,pvc,1980,0.0,0.0,3,0,gravity,sewer main,,0.0,,False,0,grease,na,5700 Lost Crk,False
2010-04-29,200,0.0,4/29/2010 5:30:00 PM,4/29/2010 7:30:00 PM,2.0,rags,cleaned main,salado creek,95080,82263,easement,na,10,4,2010,18,0,8.0,341.19,vcp,1974,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,5102 Stockman Dr,False
2010-04-28,50,50.0,4/28/2010 2:00:00 PM,4/28/2010 2:30:00 PM,0.5,rags,cleaned main,leon creek,46868,41570,alley,na,7,4,2010,18,0,8.0,296.96,vcp,1979,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,6600 Ingram Rd,False
2010-04-28,50,50.0,4/28/2010 12:00:00 PM,4/28/2010 12:35:00 PM,0.58,debris/rock,cleaned main,dos rios,39149,13098,street,na,3,4,2010,18,0,6.0,10.73,dip,1963,0.0,0.0,1,0,siphon,sewer main,,0.0,,False,0,debris,na,123 Kathy,False
2010-04-28,200,0.0,4/28/2010 6:00:00 PM,4/28/2010 6:15:00 PM,0.25,break in main,repaired main,leon creek,41686,41586,stormdrain,na,6,4,2010,18,0,8.0,400.86,vcp,1971,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,5200 Timberhill Dr,False
2010-04-26,200,0.0,4/26/2010 2:45:00 PM,4/26/2010 2:55:00 PM,0.17,rags,cleaned main,dos rios,13665,13030,creek bed,alazan creek,1,4,2010,18,0,8.0,110.92,dip,1964,0.0,0.21,2,0,siphon,sewer main,2010-02-05,0.0,,False,0,debris,na,1200 Lombrano St,False
2010-04-25,100,0.0,4/25/2010 2:30:00 PM,4/25/2010 3:00:00 PM,0.5,rags,cleaned main,dos rios,79433,89919,drainage culvert,na,8,4,2010,18,0,8.0,250.0,vcp,1970,0.0,0.21,1,0,gravity,sewer main,,0.0,,False,0,debris,na,11510 Whisper Ledge,False
2010-04-25,25000,0.0,4/25/2010 7:00:00 PM,4/25/2010 7:25:00 PM,0.41666666700000005,by-pass pump failure,repaired by-pass pump,salado creek,56754,45718,creek bed,salado creek,2,4,2010,18,0,54.0,925.2,rcp,1971,0.0,0.21,1,0,outfall,sewer main,,0.0,,False,0,other,na,1154 F Street,False
2010-04-24,2000,0.0,4/24/2010 7:30:00 PM,4/24/2010 11:59:00 PM,4.48,break in main,repaired main,dos rios,3350,3352,street,na,1,4,2010,17,0,8.0,450.0,ct,1951,0.21,0.0,2,0,gravity,sewer main,2009-10-13,0.0,,False,0,structural,na,500 Oblate,False
2010-04-23,20,15.0,4/23/2010 5:15:00 PM,4/23/2010 5:30:00 PM,0.25,debris/rock,cleaned main,salado creek,46178,46149,alley,na,10,4,2010,17,0,8.0,273.38,vcp,1967,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8800 Starcrest Dr,False
2010-04-23,1000,0.0,4/23/2010 11:30:00 AM,4/23/2010 12:15:00 PM,0.75,debris/rock,cleaned main,salado creek,57216,57459,creek bed,na,9,4,2010,17,5,8.0,270.0,pvc,1985,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,vandalism,na,20410 Grail Quest,False
2010-04-22,400,0.0,4/22/2010 4:45:00 PM,4/22/2010 7:00:00 PM,2.25,break in main,repaired main,dos rios,28264,28288,alley,na,3,4,2010,17,0,8.0,362.0,hdpe,2011,0.0,0.0,2,1,gravity,sewer main,2010-03-08,0.0,,False,0,structural,na,941 Kayton Ave,False
2010-04-21,10,0.0,4/21/2010 1:00:00 PM,4/21/2010 2:00:00 PM,1.0,grease,cleaned main,dos rios,31168,31187,street,na,2,4,2010,17,0,8.0,386.0,hdpe,2011,0.0,0.0,2,1,gravity,sewer main,2010-04-15,0.0,,False,0,structural,na,300 Jim St,False
2010-04-20,5,0.0,4/20/2010 1:15:00 PM,4/20/2010 2:50:00 PM,1.58,debris/rock,cleaned main,salado creek,44216,56284,creek bed,na,2,4,2010,17,0,8.0,305.0,hdpe,2000,0.0,1.63,2,0,gravity,sewer main,2009-06-18,0.0,,False,0,debris,na,4830 Ray Bon Dr,False
2010-04-20,500,0.0,4/20/2010 2:30:00 PM,4/20/2010 4:30:00 PM,2.0,break in main,by-pass main repaired,leon creek,1465,1464,creek bed,leon creek,4,4,2010,17,0,54.0,28.34,rcp,1983,0.0,1.63,7,6,siphon,sewer main,,0.0,,False,0,contractor ,na,5410 Morey Rd,False
2010-04-20,12000,0.0,4/20/2010 6:30:00 PM,4/20/2010 8:30:00 PM,2.0,debris/rock,cleaned main,leon creek,41587,41686,creek bed,leon creek,6,4,2010,17,0,8.0,399.226395,vcp,1971,0.0,1.63,4,0,gravity,sewer main,,0.0,,False,0,structural,na,5025 Timberhill Dr,False
2010-04-19,500,0.0,4/19/2010 2:15:00 PM,4/19/2010 2:30:00 PM,0.25,lift station pump out,repaired pump to lift station,medio creek,LS201,na,ground,na,0,4,2010,17,0,0.0,0.0,na,1994,0.0,1.66,9,0,above,sewer lift station,,0.0,,False,0,lift station,na,10102 Old Us Hwy 90 W,False
2010-04-19,18000,0.0,4/19/2010 11:00:00 AM,4/19/2010 12:00:00 PM,1.0,break in main,repaired main,leon creek,55591,41569,creek bed,leon creek,7,4,2010,17,0,24.0,870.0,vcp,1974,0.0,1.66,1,0,gravity,sewer main,,0.0,,False,0,structural,na,6800 Ingram Rd,False
2010-04-17,24000,0.0,4/17/2010 12:45:00 PM,4/17/2010 4:45:00 PM,4.0,i/i,diluted with rain water,dos rios,424896,424898,stormdrain,na,7,4,2010,16,0,24.0,331.11,pvc,2006,1.63,1.64,7,2,outfall,sewer main,2010-01-14,0.0,,False,0,rain event ,na,1600 Donaldson Ave,False
2010-04-17,100000,0.0,4/17/2010 12:30:00 PM,4/17/2010 7:30:00 PM,7.0,i/i,diluted with rain water,leon creek,1465,1464,creek bed,leon creek,4,4,2010,16,0,54.0,28.34,rcp,1983,1.63,1.64,7,5,siphon,sewer main,,0.0,,True,0,contractor ,na,5410 Morey Rd,False
2010-04-17,50,50.0,4/17/2010 12:00:00 PM,4/17/2010 1:00:00 PM,1.0,debris/rock,cleaned main,salado creek,55876,56308,street,na,2,4,2010,16,0,10.0,398.0,pvc,2005,1.63,1.64,2,0,gravity,sewer main,2009-12-15,0.0,,False,0,debris,na,5414 Midcrown Dr E,False
2010-04-17,1500,0.0,4/17/2010 9:00:00 AM,4/17/2010 10:30:00 AM,1.5,i/i,diluted with rain water,leon creek,70124,70806,street,na,6,4,2010,16,0,8.0,307.85,vcp,1964,1.63,1.64,2,0,gravity,sewer main,,0.0,,False,0,rain event ,na,1618 Wrangler Dr,False
2010-04-17,1000,0.0,4/17/2010 11:30:00 AM,4/17/2010 1:00:00 PM,1.5,i/i,diluted with rain water,leon creek,408556,408557,street,na,6,4,2010,16,0,10.0,306.0,pvc,2004,1.63,1.64,1,0,gravity,sewer main,,0.0,,False,0,rain event ,na,1330 Meadow Knoll,False
2010-04-17,20000,0.0,4/17/2010 11:30:00 AM,4/17/2010 12:30:00 PM,1.0,lift station power out,restored power to l/s,salado creek,LS191,na,creek bed,mudd creek,9,4,2010,16,5,0.0,0.0,na,1992,1.63,1.64,2,0,submersed,sewer lift station,,0.0,,False,0,lift station,na,20505 Us Hwy 281 N,False
2010-04-17,15000,0.0,4/17/2010 10:25:00 AM,4/17/2010 11:30:00 AM,0.55,lift station power out,restored power to l/s,salado creek,LS165,na,creek bed,elm creek,9,4,2010,16,5,0.0,0.0,na,1987,1.63,1.64,3,0,submersed,sewer lift station,,0.0,,False,0,lift station,na,3098 Caliza Dr,False
2010-04-17,2000,0.0,4/17/2010 7:30:00 PM,4/17/2010 9:00:00 PM,1.5,debris/rock,cleaned main,leon creek,36983,36982,stormdrain,na,8,4,2010,16,0,8.0,256.93,pvc,1980,1.63,1.64,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8722 Cinnamon Crk,False
2010-04-13,50,0.0,4/13/2010 4:00:00 PM,4/13/2010 6:30:00 PM,2.5,debris/rock,cleaned main,salado creek,43872,43478,ground,na,3,4,2010,16,0,8.0,130.0,pvc,1989,0.01,0.01,1,0,gravity,sewer main,,0.0,,False,0,structural,na,2914 Josue Sanchez,False
2010-04-13,900,900.0,4/13/2010 12:35:00 PM,4/13/2010 1:30:00 PM,0.92,rags,cleaned main,leon creek,35488,35459,drainage culvert,na,7,4,2010,16,0,8.0,400.0,vcp,1957,0.01,0.01,1,0,gravity,sewer main,2010-02-02,0.0,,False,0,structural,na,2011 Bandera Rd,False
2010-04-12,6000,520380.0,4/12/2010 3:34:00 PM,4/12/2010 8:50:00 PM,5.27,rags,cleaned main,leon creek,8735,11204,creek bed,leon creek,8,4,2010,16,0,8.0,319.75,pvc,1984,0.0,0.01,1,0,gravity,sewer main,,0.0,,False,0,debris,na,6700 Willow Oak,False
2010-04-11,500,0.0,4/11/2010 12:00:00 PM,4/11/2010 12:12:00 PM,0.2,break in main,repaired main,dos rios,14848,14849,drainage culvert,na,5,4,2010,16,0,8.0,195.66,ct,1946,0.01,0.0,1,0,gravity,sewer main,2010-01-16,0.0,,False,0,structural,na,2300 28Th St Nw,False
2010-04-10,50,0.0,4/10/2010 1:00:00 PM,4/10/2010 6:00:00 PM,5.0,debris/rock,cleaned main,dos rios,2716,2745,ground,na,1,4,2010,15,0,8.0,402.0,hdpe,2011,0.0,0.03,1,0,gravity,sewer main,2009-05-28,0.0,,False,0,structural,na,530 Elmwood,False
2010-04-10,36000,0.0,4/10/2010 1:00:00 PM,4/10/2010 3:00:00 PM,2.0,by-pass pump failure,repaired pump on by pass,leon creek,1465,1464,creek bed,leon creek,4,4,2010,15,0,54.0,28.34,rcp,1983,0.0,0.03,7,4,siphon,sewer main,,0.0,,False,0,contractor ,na,5410 Morey Rd,False
2010-04-09,5000,4500.0,4/9/2010 7:00:00 AM,4/9/2010 7:30:00 AM,0.5,debris/rock,cleaned main,salado creek,46453,46483,creek bed,salado creek,10,4,2010,15,0,12.0,399.8,vcp,1964,0.0,0.03,1,0,gravity,sewer main,,0.0,,False,0,structural,na,8700 Post Oak Ln,False
2010-04-08,500,0.0,4/8/2010 8:00:00 PM,4/8/2010 10:00:00 PM,2.0,debris/rock,cleaned main,dos rios,5023,15508,stormdrain,na,1,4,2010,15,0,12.0,269.2,vcp,1958,0.0,0.03,1,0,gravity,sewer main,2010-04-06,0.0,,False,0,structural,na,1318 Ridgewood Ct W,False
2010-04-08,20718,0.0,4/8/2010 7:50:00 PM,4/9/2010 12:30:00 AM,4.2,break in main,repaired main,leon creek,36085,36084,drainage culvert,zarzamora creek,8,4,2010,15,0,8.0,280.07,pvc,1984,0.0,0.03,2,0,gravity,sewer main,,0.0,,False,0,structural,na,7135 Snowden,False
2010-04-07,7500,0.0,4/7/2010 8:20:00 AM,4/7/2010 8:50:00 AM,0.5,debris/rock,cleaned main,dos rios,3773,3774,stormdrain,na,1,4,2010,15,0,10.0,306.0,hdpe,2012,0.03,0.01,4,0,gravity,sewer main,2010-04-02,0.0,,False,0,structural,na,300 Catalina,False
2010-04-07,200,0.0,4/7/2010 9:00:00 PM,4/7/2010 10:00:00 PM,1.0,break in main,repaired main,dos rios,2035,2034,ground,na,1,4,2010,15,0,8.0,390.21,hdpe,2012,0.03,0.01,3,2,gravity,sewer main,2010-04-06,0.0,,False,0,structural,na,909 Alametos St,False
2010-04-07,50,0.0,4/7/2010 12:30:00 PM,4/7/2010 1:00:00 PM,0.5,debris/rock,cleaned main,dos rios,3433,2958,ground,na,1,4,2010,15,0,8.0,149.9,vcp,1950,0.03,0.01,1,0,gravity,sewer main,,0.0,,False,0,structural,na,3900 Neer Ave,False
2010-04-05,100,0.0,4/5/2010 12:15:00 PM,4/5/2010 1:50:00 PM,1.58,break in main,repaired main,dos rios,2035,2034,street,na,1,4,2010,15,0,8.0,390.21,hdpe,2012,0.0,0.01,3,1,gravity,sewer main,2010-03-29,0.0,,False,0,structural,na,909 Alametos St,False
2010-04-05,1,1.0,4/5/2010 8:00:00 PM,4/5/2010 9:00:00 PM,1.0,rags,cleaned main,dos rios,38247,25479,street,na,5,4,2010,15,0,10.0,330.0,cp,1915,0.0,0.01,1,0,gravity,sewer main,,0.0,,False,0,structural,na,1400 Tampico St,False
2010-04-03,100,0.0,4/3/2010 6:00:00 PM,4/3/2010 6:30:00 PM,0.5,debris/rock,cleaned main,dos rios,32109,32111,alley,na,7,4,2010,14,0,8.0,311.0,ct,1946,0.0,0.0,1,0,gravity,sewer main,2009-06-24,0.0,,False,0,structural,na,318 Notre Dame Dr,False
2010-04-03,1000,0.0,4/3/2010 9:30:00 AM,4/3/2010 1:00:00 PM,3.5,debris/rock,cleaned main,dos rios,4158,5312,creek bed,na,0,4,2010,14,0,15.0,280.0,vcp,1966,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,6209 West Ave,False
2010-04-03,20,0.0,4/3/2010 1:00:00 PM,4/3/2010 2:30:00 PM,1.5,debris/rock,cleaned main,dos rios,27499,27500,street,na,3,4,2010,14,0,8.0,155.0,vcp,1969,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,structural,na,338 Bonnell Dr,False
2010-04-02,50,0.0,4/2/2010 3:00:00 PM,4/2/2010 4:30:00 PM,1.5,debris/rock,cleaned main,dos rios,90320,90319,alley,na,2,4,2010,14,0,8.0,340.0,hdpe,2012,0.0,0.0,3,0,gravity,sewer main,,0.0,,False,0,structural,na,139 Sterling St,False
2010-04-01,72000,0.0,4/1/2010 2:09:00 PM,4/2/2010 5:30:00 PM,26.1,break in main,repaired main,salado creek,51451,46421,creek bed,salado creek,10,4,2010,14,0,42.0,379.99,csc,1990,0.0,0.0,1,0,siphon,sewer main,,0.0,,False,0,structural,na,10700 Nacogdoches Rd,False
2010-03-30,200,0.0,3/30/2010 10:30:00 PM,3/30/2010 11:59:00 PM,1.48,grease,cleaned main,dos rios,8997,21667,stormdrain,na,8,3,2010,14,0,8.0,360.0,pvc,1995,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,grease,na,4330 Spectrum One,False
2010-03-30,50,0.0,3/30/2010 3:45:00 PM,3/30/2010 6:00:00 PM,2.25,rags,cleaned main,salado creek,82652,83383,creek bed,na,10,3,2010,14,0,8.0,270.46,vcp,1974,0.0,0.0,1,0,gravity,sewer main,,0.0,,False,0,debris,na,12523 Mt Defiance,False
2010-03-29,100,0.0,3/29/2010 1:00:00 PM,3/29/2010 2:00:00 PM,1.0,rags,cleaned main,dos rios,16802,16801,drainage culvert,na,1,3,2010,14,0,8.0,65.0,cas,1963,0.0,0.0,3,1,siphon,sewer main,,0.0,,False,0,debris,na,7077 San Pedro Ave,False
2010-03-28,100,100.0,3/28/2010 3:30:00 AM,3/28/2010 4:30:00 AM,1.0,debris/rock,cleaned main,dos rios,2538,2251,alley,na,1,3,2010,14,0,8.0,336.0,hdpe,2011,0.0,0.02,1,0,gravity,sewer main,2010-01-07,0.0,,False,0,structural,na,419 Norwood W,False
